id|creationDate|locationIP|browserUsed|content|length
824633729988|2012-01-09T14:51:00.366+0000|91.191.192.127|Firefox|About Finland, d fought World War II as essentially threeAbout Sk8er Boi, ched numb|83
824633729989|2012-01-10T10:43:03.245+0000|49.12.225.25|Chrome|right|5
824633729990|2012-01-10T08:44:24.803+0000|91.191.192.127|Firefox|About Blue Skies, Broken Hearts...Next 12 Exits, ris, released on Kung Fu Reco|78
1030792160200|2012-08-30T08:48:57.892+0000|49.213.50.238|Firefox|maybe|5
1030792160201|2012-08-30T09:25:33.589+0000|204.79.213.124|Chrome|yes|3
1030792160202|2012-08-30T20:03:06.260+0000|204.79.148.85|Chrome|great|5
1030792160203|2012-08-30T19:18:20.115+0000|27.98.220.136|Firefox|thx|3
1030792160204|2012-08-30T10:47:31.381+0000|49.213.50.238|Firefox|thanks|6
1030792160205|2012-08-30T15:50:43.034+0000|49.33.127.55|Chrome|I see|5
1030792160206|2012-08-30T18:29:29.522+0000|204.79.148.85|Chrome|About Eusebius of Caesarea, was a scholar of the Biblical canon. He wrote Demonstrat|84
1030792160207|2012-08-31T01:14:08.367+0000|49.213.50.238|Firefox|thanks|6
1030792160208|2012-08-30T10:26:38.614+0000|91.191.192.127|Firefox|fine|4
1030792160209|2012-08-31T06:01:25.172+0000|204.79.148.85|Chrome|no way!|7
1030792160210|2012-08-30T16:57:48.053+0000|1.29.220.142|Chrome|About Julius Caesar, Caesar (July 100 BC – 15 March 44 BC) was a Roman general and statesman and a distinguished writer of Latin prose. He played a critical role |162
1030792160211|2012-08-31T01:41:16.817+0000|27.116.34.47|Chrome|About Muammar Gaddafi,  from power and after that timeAbout Alexander Hamilton, arty. Vice|90
1030792160212|2012-08-31T11:12:50.304+0000|49.33.127.55|Chrome|About Van Morrison,  show the influence of Celtic tradition, jazz, and stream-of-consc|86
1030792160213|2012-08-30T21:00:13.123+0000|1.29.220.142|Chrome|About I Am the Movie, rst full-length album of American power pop band Motion City Soundtrack.About Eusebius of Caesarea, studies of the Bibli|142
1030792160214|2012-08-31T09:07:23.698+0000|49.33.127.55|Chrome|yes|3
1030792160215|2012-08-30T17:18:37.582+0000|91.191.192.127|Firefox|fine|4
1030792160216|2012-08-30T18:29:49.391+0000|49.12.225.25|Chrome|About Pope Leo XIII,  influenced Roman Catholic Mariology and promoted both the rosary and thAbout Eusebius of Caesarea, and Christian polemic|142
1030792160217|2012-08-31T05:19:41.156+0000|27.116.34.47|Chrome|About Romania, tral and Southeastern Europe, on the Lower Danube, within and outside |85
481036346331|2011-04-09T03:01:09.977+0000|49.213.50.238|Firefox|LOL|3
481036346332|2011-04-08T07:48:19.774+0000|49.213.50.238|Firefox|fine|4
481036346333|2011-04-08T05:29:53.701+0000|49.213.50.238|Firefox|thanks|6
481036346334|2011-04-08T06:24:09.833+0000|204.79.148.85|Chrome|yes|3
481036346335|2011-04-08T13:09:54.698+0000|49.213.50.238|Firefox|great|5
481036346336|2011-04-08T09:54:47.620+0000|204.79.148.85|Chrome|About Muammar Gaddafi, ng Gaddafi establishing a government, baAbout South Osse|79
481036346337|2011-04-08T06:43:04.482+0000|49.213.50.238|Firefox|About Muammar Gaddafi,  and his forces lost the Battle of Tripoli iAbout Netherlands Ne|87
481036346338|2011-04-08T15:43:16.914+0000|204.79.148.85|Chrome|thx|3
481036346339|2011-04-08T12:12:27.593+0000|204.79.148.85|Chrome|cool|4
481036346340|2011-04-08T07:18:12.431+0000|49.213.50.238|Firefox|About Homer, ure. When he lived is unknown. HerodotusAbout Netherlands New Gui|78
481036346341|2011-04-08T14:59:08.089+0000|49.213.50.238|Firefox|cool|4
481036346342|2011-04-08T07:34:30.261+0000|204.79.148.85|Chrome|maybe|5
481036346343|2011-04-08T16:45:56.047+0000|49.213.50.238|Firefox|About Muammar Gaddafi, te until 1977, when he stepAbout Andrew Lloyd Webber, n |79
481036346344|2011-04-08T05:29:13.974+0000|49.213.50.238|Firefox|thx|3
481036346345|2011-04-08T09:58:47.734+0000|49.213.50.238|Firefox|fine|4
481036346346|2011-04-08T10:29:10.506+0000|49.213.50.238|Firefox|good|4
1030792160236|2012-08-11T00:02:01.781+0000|31.170.121.115|Internet Explorer|About Muammar Gaddafi, s attacked by NATO warplaAbout Ronald Reagan,  econ|74
1030792160237|2012-08-11T01:55:39.337+0000|1.29.220.142|Chrome|duh|3
1030792160238|2012-08-11T00:13:39.196+0000|27.98.220.136|Firefox|About Muammar Gaddafi, military intervenAbout Ronald Reagan,  United States, sAbo|81
1030792160239|2012-08-11T05:08:04.228+0000|27.116.34.47|Chrome|right|5
1030792160240|2012-08-11T01:54:08.689+0000|1.29.220.142|Chrome|About Muammar Gaddafi, Arab Republic fromAbout Ronald Reagan, reducing governmenAbout Vi|88
1030792160241|2012-08-11T06:41:05.043+0000|49.12.225.25|Chrome|LOL|3
1030792160242|2012-08-11T11:21:14.490+0000|83.65.238.245|Firefox|no way!|7
1030792160243|2012-08-11T00:14:05.442+0000|204.79.148.85|Chrome|no way!|7
1030792160244|2012-08-11T03:30:05.128+0000|204.79.148.85|Chrome|good|4
1030792160246|2012-07-22T06:52:40.411+0000|27.98.220.136|Firefox|About Muammar Gaddafi,  bestowed on him the title King of Kings. A leading advocate for a United States ofAbout Moldova, he east bank of the river Dniester has been |165
1030792160247|2012-07-22T09:15:22.556+0000|49.213.50.238|Firefox|thanks|6
1030792160248|2012-07-22T05:11:43.849+0000|31.170.121.115|Internet Explorer|fine|4
1030792160249|2012-07-22T06:54:58.684+0000|91.191.192.127|Firefox|About Muammar Gaddafi, nflict Uganda–Tanzania War Bombing of Libya (1986) Libyan civil war Awards Order of the YAbout Robert Burns,  (April 10, 1917 – July 8, 1979) was an Ameri|177
1030792160250|2012-07-21T18:05:16.349+0000|1.29.220.142|Chrome|LOL|3
1030792160251|2012-07-21T14:56:07.948+0000|204.79.148.85|Chrome|no|2
1030792160252|2012-07-23T00:34:39.366+0000|27.98.220.136|Firefox|ok|2
755914253310|2011-12-23T20:05:12.245+0000|49.12.225.25|Chrome|About Muammar Gaddafi, bu Al-Quasim al-ZwaiAbout Joe Biden, ere. He has also |77
755914253311|2011-12-23T21:12:17.530+0000|31.170.121.115|Internet Explorer|About Sigmund Freud, ays considered himseAbout Joe Biden,  Act of 2010 that re|78
755914253312|2011-12-24T06:06:42.631+0000|27.116.34.47|Chrome|About Muammar Gaddafi, ddafi at the AU summit. jpg BrAbout George III of the United Kingd|89
755914253313|2011-12-24T10:42:42.359+0000|31.170.121.115|Internet Explorer|LOL|3
755914253314|2011-12-23T20:08:14.137+0000|49.213.50.238|Firefox|maybe|5
755914253315|2011-12-23T20:49:55.357+0000|49.12.225.25|Chrome|roflol|6
755914253316|2011-12-24T19:23:49.479+0000|49.12.225.25|Chrome|About Joe Biden, ama selected Biden tAbout Ballet for a Girl in Buchannon, e|76
755914253317|2011-12-23T20:08:59.314+0000|204.79.148.85|Chrome|About Bob Hope, k. In 1996, the U.S. About Joe Biden, us U.S. Supreme CourtAbout C|82
755914253318|2011-12-23T20:06:17.742+0000|49.33.127.55|Chrome|About Frank Zappa, umously inducted into the Rock and RolAbout The Dana Owe|75
755914253319|2011-12-23T20:56:46.251+0000|31.170.121.115|Internet Explorer|LOL|3
755914253320|2011-12-23T20:07:12.094+0000|204.79.148.85|Chrome|About Wales, a range of devolved policy matters. Wales liAbout When Love Speaks, When L|87
755914253321|2011-12-23T22:41:46.631+0000|190.97.132.183|Chrome|LOL|3
755914253322|2011-12-25T08:16:40.570+0000|91.191.192.127|Firefox|good|4
755914253323|2011-12-23T22:50:41.314+0000|31.170.121.115|Internet Explorer|About Sigmund Freud, and microscopic About David Byrne, eads, which was About |78
755914253324|2011-12-24T03:29:04.503+0000|49.213.50.238|Firefox|About Muammar Gaddafi, o verify that he wouldAbout Joe Biden, tervention during the A|85
755914253325|2011-12-24T06:22:42.924+0000|204.79.148.85|Chrome|no|2
687194776591|2011-10-22T07:22:35.074+0000|49.213.50.238|Firefox|roflol|6
687194776593|2011-10-22T20:38:27.161+0000|49.213.50.238|Firefox|thanks|6
687194776594|2011-10-23T12:53:38.830+0000|91.191.192.127|Firefox|right|5
687194776595|2011-10-22T17:13:36.762+0000|49.12.225.25|Chrome|About Arnold Schoenberg, esthetics werAbout Joe Strummer, al experienceAbout Socialis|85
687194776596|2011-10-22T17:15:16.065+0000|91.191.192.127|Firefox|fine|4
687194776597|2011-10-23T05:12:47.583+0000|204.79.148.85|Chrome|roflol|6
687194776598|2011-10-23T06:40:18.617+0000|31.170.121.115|Internet Explorer|cool|4
687194776599|2011-10-22T17:10:35.491+0000|31.170.121.115|Internet Explorer|good|4
687194776600|2011-10-22T20:29:47.179+0000|204.79.148.85|Chrome|About Socialist Federal Republic of Yugoslavia, s dissolved in 19About Voice of th|82
687194776601|2011-10-23T09:12:40.949+0000|204.79.148.85|Chrome|About Joe Strummer, to his own sAbout Andrew Jackson, ess and aggrAbout Howard Ster|83
687194776602|2011-10-22T22:33:46.880+0000|49.12.225.25|Chrome|thx|3
687194776603|2011-10-23T02:50:19.719+0000|31.170.121.115|Internet Explorer|About Oprah Winfrey,  be owned by BellAbout Satellite of Love,  except for a jouAb|82
687194776604|2011-10-23T02:51:34.517+0000|27.116.34.47|Chrome|good|4
687194776605|2011-10-22T21:23:21.760+0000|49.12.225.25|Chrome|roflol|6
687194776606|2011-10-22T17:49:31.659+0000|49.213.50.238|Firefox|no|2
687194776608|2011-10-23T06:55:16.870+0000|31.170.121.115|Internet Explorer|no way!|7
687194776609|2011-10-23T01:34:03.168+0000|49.12.225.25|Chrome|About George H. W. Bush, er positions. He rAbout Andrew Jackson, rty for United StaAbout|88
687194776610|2011-10-23T13:37:23.966+0000|27.116.34.47|Chrome|right|5
687194776611|2011-10-22T23:41:34.955+0000|49.12.225.25|Chrome|About Carl Linnaeus, d animals. In tAbout Mick Jagger, singer, songwriAbout Nicaragua, |87
687194776612|2011-10-23T19:42:16.744+0000|204.79.148.85|Chrome|About Carl Linnaeus, ame is rendereAbout Martin Luther King, Jr., 1929 – April|78
687194776613|2011-10-23T16:19:04.615+0000|91.191.192.127|Firefox|About George H. W. Bush, a successfulAbout Andrew Jackson, is protectioAbout James Bucha|88
687194776614|2011-10-24T09:12:20.085+0000|31.170.121.115|Internet Explorer|About Carl Linnaeus, ucation at UpAbout Ottoman Empire, nd vast contrAbout Barry Goldw|86
687194776615|2011-10-24T10:07:37.571+0000|27.116.34.47|Chrome|About Christopher Columbus, , he completAbout Federico Fellini, or and scripAbout Carl L|88
687194776616|2011-10-24T10:34:30.178+0000|49.12.225.25|Chrome|thx|3
687194776617|2011-10-24T09:23:07.744+0000|49.12.225.25|Chrome|good|4
687194776618|2011-10-24T02:09:12.308+0000|204.79.148.85|Chrome|About Carl Linnaeus, g other comAbout Martin Luther King, Jr., tional icon|74
687194776619|2011-10-23T17:08:06.064+0000|204.79.148.85|Chrome|duh|3
687194776620|2011-10-24T13:38:20.982+0000|91.191.192.127|Firefox|About Jimmy Carter, al, not-for-profAbout Andrew Jackson,  in frontier TenAbout Chile, h Amer|93
687194776622|2011-10-22T18:47:51.770+0000|49.12.225.25|Chrome|roflol|6
687194776623|2011-10-22T11:54:56.091+0000|49.12.225.25|Chrome|good|4
687194776624|2011-10-22T12:15:00.669+0000|49.12.225.25|Chrome|About Joe Strummer, nterests, which incAbout Thomas Edison, unication and, in pAbout Welco|90
687194776625|2011-10-22T19:59:21.721+0000|27.116.34.47|Chrome|duh|3
687194776626|2011-10-22T12:17:03.976+0000|27.116.34.47|Chrome|thanks|6
687194776628|2011-10-22T18:23:30.474+0000|49.12.225.25|Chrome|LOL|3
687194776629|2011-10-22T16:39:52.324+0000|49.213.50.238|Firefox|thx|3
687194776630|2011-10-23T00:07:40.494+0000|31.170.121.115|Internet Explorer|About Felix Mendelssohn, though initiallAbout Arthur C. Clarke, e current year About D|86
687194776632|2011-10-23T02:52:38.342+0000|91.191.192.127|Firefox|thanks|6
687194776633|2011-10-22T22:43:44.420+0000|49.213.50.238|Firefox|no way!|7
687194776634|2011-10-22T19:31:12.754+0000|49.213.50.238|Firefox|thx|3
687194776635|2011-10-23T07:47:50.324+0000|49.12.225.25|Chrome|cool|4
687194776636|2011-10-22T20:59:32.437+0000|204.79.148.85|Chrome|About Galileo Galilei, tain Music and wiAbout William Tecumseh Sherman, erman served undeAbout Sw|97
1099511637315|2012-09-12T01:42:18.523+0000|31.170.121.115|Internet Explorer|thx|3
1099511637316|2012-09-12T23:51:30.025+0000|190.84.38.194|Opera|About Ludwig Wittgenstein, e told patients not tAbout Percy Bysshe Shelley, en Mab |83
1099511637317|2012-09-13T07:37:17.938+0000|190.84.38.194|Opera|About Martina Navratilova, ova and Pam Shriver won 109About Graham Greene,  Cath|80
1099511637318|2012-09-12T01:48:26.933+0000|27.98.220.136|Internet Explorer|I see|5
1099511637321|2012-09-12T16:05:47.310+0000|148.235.131.43|Chrome|duh|3
1099511637322|2012-09-12T01:15:33.653+0000|190.84.38.194|Opera|great|5
412316869964|2011-02-08T14:54:28.557+0000|190.84.38.194|Opera|roflol|6
412316869965|2011-02-07T18:00:22.760+0000|190.84.38.194|Opera|ok|2
412316869966|2011-02-08T17:10:55.099+0000|148.235.131.43|Chrome|roflol|6
412316869967|2011-02-07T17:39:03.298+0000|190.84.38.194|Opera|great|5
412316869968|2011-02-08T06:03:23.992+0000|148.235.131.43|Chrome|About Malaysia,  Royal Malaysian Navy, the Malaysian Army and the Royal Malaysia|80
412316869969|2011-02-07T17:41:38.716+0000|204.79.148.85|Chrome|About Lil Wayne, eaturing Static Major. It also includes the singles A Milli and Got Mo|87
412316869970|2011-02-08T06:04:40.282+0000|190.84.38.194|Opera|thx|3
412316869971|2011-02-08T09:37:43.616+0000|204.79.148.85|Chrome|About Lil Wayne, albums Lights Out (2000) and 500 Degreez (About My Delirium, s a |82
412316869972|2011-02-08T09:46:27.968+0000|204.79.148.85|Firefox|About Lil Wayne, l popular rap and R&B singles. His most successful album, Tha Carter III, was released iAbout Paper Trail, debut sales to date, and the fourth highest debut o|175
412316869973|2011-02-08T00:06:35.108+0000|204.79.148.85|Chrome|About Mark Twain, porter, he wrote a humorous story, The Celebrated Jumping Fro|79
412316869974|2011-02-08T19:43:10.229+0000|148.235.131.43|Chrome|About Lil Wayne, on copies in the U.S. Although his next tAbout Have You Ever Rea|81
412316869975|2011-02-08T06:04:01.035+0000|148.235.131.43|Chrome|About Tonga, e inhabited. The Kingdom stretches over a distance of about 800 kilo|81
412316869976|2011-02-08T08:51:13.328+0000|190.84.38.194|Opera|About Theodore Roosevelt, f the Navy. He promptly resigned and formed About Tonga, nga|86
412316869977|2011-02-08T19:47:20.422+0000|204.79.148.85|Chrome|thx|3
412316869978|2011-02-08T16:37:24.630+0000|190.84.38.194|Opera|thanks|6
1030792160604|2012-07-26T07:14:48.076+0000|204.79.148.85|Chrome|right|5
1030792160605|2012-07-26T08:38:52.618+0000|196.29.42.107|Firefox|fine|4
1030792160606|2012-07-25T17:02:47.993+0000|148.235.131.43|Chrome|About Stephen Harper,  Conservative Party wonAbout Franz Kafka, an Empire. The house inAbo|90
1030792160607|2012-07-26T03:37:36.161+0000|148.204.226.31|Chrome|fine|4
412316869985|2011-01-05T23:48:00.782+0000|148.235.131.43|Chrome|About Freddie Mercury,  Are the ChampAbout Ne-Yo, , is an AmericAbout You Oughta|80
412316869986|2011-01-05T05:29:21.759+0000|204.79.148.85|Chrome|no way!|7
412316869987|2011-01-06T10:59:14.520+0000|190.84.38.194|Opera|yes|3
412316869988|2011-01-05T21:26:49.425+0000|148.235.131.43|Chrome|About Freddie Mercury, onia brought onAbout Philip K. Dick, reamers, and ThAbout A Lit|86
412316869989|2011-01-05T03:18:47.703+0000|190.84.38.194|Opera|fine|4
412316869990|2011-01-06T12:35:03.922+0000|148.235.131.43|Chrome|no way!|7
412316869991|2011-01-05T23:49:33.020+0000|190.84.38.194|Opera|fine|4
412316869992|2011-01-05T23:18:26.178+0000|204.79.148.85|Chrome|About Nero, ngdom to the Empire, beginnAbout Gaetano Donizetti, more (1832), Lucia di LammeAbout Freddie Mercury,  powerful vocals over a fouAbout Tom Hanks|156
412316869993|2011-01-06T01:58:52.200+0000|190.84.38.194|Opera|LOL|3
412316869994|2011-01-05T17:35:11.231+0000|190.84.38.194|Opera|LOL|3
412316869995|2011-01-05T04:57:06.854+0000|204.79.148.85|Chrome|About Freddie Mercury, d one of the greAbout You Oughta Know, er third studio|77
412316869996|2011-01-06T13:42:54.644+0000|204.79.148.85|Chrome|I see|5
412316869997|2011-01-05T22:42:05.315+0000|190.84.38.194|Opera|About Cliff Richard, rds (born 1964, BeloAbout Freddie Mercury, ferred to as|76
412316869998|2011-01-05T09:50:39.426+0000|148.235.131.43|Chrome|duh|3
412316869999|2011-01-06T16:12:39.366+0000|204.79.148.85|Chrome|ok|2
412316870000|2011-01-05T05:54:07.268+0000|190.84.38.194|Opera|About George Orwell, s ranked him secoAbout Ennio Morricone,  (1986), De PalmaAbout Freddie Mercury, d in India until |118
412316870001|2011-01-05T21:50:52.169+0000|204.79.148.85|Chrome|About Henry James, f philosopher aAbout John Mayer, ed a following,About B|74
412316870003|2011-01-05T05:48:38.515+0000|148.235.131.43|Chrome|About Alexandre Dumas, re Dumas, père,About Freddie Mercury, , who possessedAbout Isaac|87
412316870004|2011-01-04T16:33:47.545+0000|83.217.84.58|Chrome|cool|4
412316870005|2011-01-05T12:51:27.477+0000|148.235.131.43|Chrome|no way!|7
412316870006|2011-01-04T16:24:57.736+0000|190.84.38.194|Opera|LOL|3
412316870007|2011-01-05T18:38:11.008+0000|204.79.148.85|Chrome|great|5
412316870008|2011-01-05T11:22:37.648+0000|190.84.38.194|Opera|yes|3
412316870009|2011-01-04T17:22:24.024+0000|148.235.131.43|Chrome|no way!|7
412316870010|2011-01-04T17:04:38.923+0000|204.79.148.85|Chrome|About Lou Reed, n as guitarist, vocalist, anAbout I Should Have Known Better, les on the United Kingdom veAbout|111
412316870011|2011-01-04T16:32:44.192+0000|204.79.148.85|Chrome|great|5
412316870012|2011-01-04T17:11:47.757+0000|190.84.38.194|Opera|About The Mind Is a Terrible Thing to Taste, ourth studio album by industr|74
412316870013|2011-01-05T16:09:55.084+0000|148.235.131.43|Chrome|great|5
412316870014|2011-01-04T18:13:03.590+0000|190.84.38.194|Opera|maybe|5
412316870015|2011-01-04T20:23:39.148+0000|204.79.148.85|Chrome|no way!|7
412316870016|2011-01-05T00:33:21.144+0000|204.79.148.85|Chrome|About Lou Reed, e that rarely haAbout I Should Have Known Better, ong is pe|75
412316870017|2011-01-04T19:29:54.656+0000|148.235.131.43|Chrome|good|4
1030792160956|2012-08-25T10:24:02.094+0000|41.74.150.41|Firefox|About Wolfgang Amadeus Mozart, smissed from his SAbout Saint Patrick, etained artillery|87
1030792160957|2012-08-25T02:40:07.745+0000|31.131.151.129|Firefox|About William Shakespeare, ree years later. FewAbout Saint Patrick,  as an ar|77
1030792160958|2012-08-25T11:28:20.475+0000|27.116.33.147|Safari|About Saint Patrick, deserted from U.S. Army regimentsAbout Gerald Ford, rom 1973 to 1974. As the |98
1030792160959|2012-08-25T10:27:54.295+0000|91.191.192.127|Firefox|I see|5
1030792160960|2012-08-24T23:34:40.736+0000|31.209.179.5|Firefox|thanks|6
1030792160961|2012-08-25T20:38:39.429+0000|41.74.150.41|Firefox|About Paul the Apostle, uther's doctrine of sola fiAbout Andorra, n elevation |78
1030792160962|2012-08-25T07:31:09.971+0000|61.247.235.24|Firefox|good|4
1030792160963|2012-08-25T20:39:00.014+0000|49.213.50.238|Firefox|About Paul the Apostle, of God. Along with SimAbout Punch the Clock, ns. It was Costel|86
1030792160964|2012-08-25T03:44:30.819+0000|190.112.55.198|Opera|ok|2
1030792160965|2012-08-25T23:15:39.218+0000|27.112.88.106|Internet Explorer|About Bette Midler, iss M. She became famous asAbout Four Winds, ly based on a|78
1030792160966|2012-08-25T09:22:33.643+0000|14.192.50.165|Chrome|About Saint Patrick, , French, ItalianAbout Elvis Presley,  in Tupelo, MissiAbout |82
1030792160967|2012-08-25T21:01:54.799+0000|196.29.42.107|Firefox|no|2
1030792160968|2012-08-25T23:32:46.638+0000|41.74.150.41|Firefox|no|2
1030792160969|2012-08-26T09:36:29.891+0000|204.79.148.85|Chrome|About Paul the Apostle, im has been signifAbout Frank Zappa,  than 30 years, ZaAbout An|87
1030792160970|2012-08-25T20:43:46.746+0000|91.191.192.127|Firefox|maybe|5
1030792160971|2012-08-26T06:43:51.238+0000|27.116.34.47|Chrome|no way!|7
1030792160972|2012-08-26T13:41:38.095+0000|196.1.98.62|Firefox|yes|3
1030792160973|2012-08-25T10:47:03.266+0000|49.213.50.238|Firefox|fine|4
1030792160974|2012-08-25T20:50:33.144+0000|91.191.192.127|Firefox|About 1962–1966, ere included. As with 1967–1970, this cAbout Monaco, mobile|76
687194777297|2011-10-15T18:34:54.223+0000|41.74.150.41|Firefox|LOL|3
687194777298|2011-10-15T21:30:04.771+0000|41.74.150.41|Firefox|About Muammar Gaddafi, epped down from About Glen Campbell, tes. The popula|75
687194777299|2011-10-15T23:59:27.211+0000|61.247.235.24|Firefox|About Muammar Gaddafi, though Gaddafi'sAbout Isle of Man, sponsibility of Ab|76
687194777300|2011-10-16T00:11:58.866+0000|46.18.61.189|Opera|roflol|6
687194777301|2011-10-15T21:31:57.587+0000|203.215.63.48|Firefox|About Muammar Gaddafi, evolutionarAbout Sean Connery, y GentlemenAbout John|75
687194777302|2011-10-15T21:30:58.152+0000|46.18.61.189|Opera|duh|3
687194777303|2011-10-15T21:47:51.921+0000|46.18.61.189|Opera|About Muammar Gaddafi, See list JaAbout Anton Chekhov, nislavski'sAbout John Legend, |85
687194777304|2011-10-15T23:51:10.243+0000|61.247.235.24|Firefox|yes|3
687194777305|2011-10-16T20:30:45.564+0000|41.74.150.41|Firefox|thx|3
687194777306|2011-10-16T01:35:15.996+0000|91.223.132.248|Internet Explorer|I see|5
687194777308|2011-10-16T05:55:58.389+0000|46.18.61.189|Opera|ok|2
687194777309|2011-10-16T18:58:45.083+0000|46.18.61.189|Opera|maybe|5
687194777310|2011-10-16T06:01:48.176+0000|46.18.61.189|Opera|About Muammar Gaddafi, nd the InternaAbout Walt Disney, He and his staAbout Fyodor |83
687194777311|2011-10-16T06:16:58.153+0000|41.188.97.221|Internet Explorer|no way!|7
687194777312|2011-10-16T06:37:00.107+0000|41.74.150.41|Firefox|About Muammar Gaddafi, sing reveAbout Roger Ebert, es Ebert About John Adams|76
687194777313|2011-10-16T16:59:14.595+0000|203.215.63.48|Firefox|no way!|7
687194777314|2011-10-17T04:10:40.665+0000|41.74.150.41|Firefox|yes|3
687194777315|2011-10-16T07:39:54.610+0000|31.209.179.5|Firefox|thx|3
687194777316|2011-10-17T03:20:05.201+0000|41.74.150.41|Firefox|thx|3
687194777317|2011-10-16T06:00:50.335+0000|31.209.179.5|Firefox|maybe|5
687194777318|2011-10-16T09:33:46.809+0000|201.240.144.238|Firefox|no|2
687194777319|2011-10-16T08:42:37.052+0000|41.74.150.41|Firefox|yes|3
687194777320|2011-10-16T05:59:19.637+0000|41.188.97.221|Internet Explorer|About Ban Ki-moon, erve untiAbout John Adams,  in ChinaAbout Voltaire, , was|76
687194777321|2011-10-16T17:02:59.816+0000|61.247.235.24|Firefox|About Igor Stravinsky, ment or auAbout Percy Bysshe Shelley, William BuAbout|76
687194777322|2011-10-16T17:17:03.183+0000|61.247.235.24|Firefox|About Nikolaus Pevsner, ry of archiAbout Percy Bysshe Shelley,  his secondA|75
687194777323|2011-10-16T17:22:59.563+0000|46.18.61.189|Opera|About Nikolaus Pevsner,  Buildings of EAbout Indira Gandhi,  her Sikh bodygAbout Crazy|86
687194777324|2011-10-16T11:31:51.474+0000|41.188.97.221|Internet Explorer|yes|3
687194777326|2011-10-16T02:28:16.961+0000|41.188.97.221|Internet Explorer|maybe|5
687194777327|2011-10-16T02:47:11.500+0000|41.188.97.221|Internet Explorer|About Sigmund Freud, inal ideas and approach. Freud postulatedAbout Muammar Gaddafi, ,locale=en's signature Military service AAbout Wales, e Welsh politics devel|161
687194777328|2011-10-16T20:11:58.946+0000|91.223.132.248|Internet Explorer|About Lucille Ball, er is a prime tourist destination aAbout Wales, n the early 15th century. Wales wasAbout Kazakhstan, re represented in|138
687194777329|2011-10-16T03:18:22.499+0000|46.18.61.189|Opera|I see|5
687194777330|2011-10-16T05:59:20.787+0000|41.74.150.41|Firefox|right|5
687194777331|2011-10-16T20:12:12.272+0000|46.18.61.189|Opera|thanks|6
687194777332|2011-10-15T23:20:14.633+0000|41.188.97.221|Internet Explorer|LOL|3
687194777333|2011-10-17T00:17:58.284+0000|41.188.97.221|Internet Explorer|About Camille Saint-Saëns, he Carnival of the AnimalsAbout Wales, r Party. W|76
687194777334|2011-10-16T21:24:57.027+0000|41.76.180.208|Firefox|good|4
687194777335|2011-10-16T20:12:10.977+0000|46.18.61.189|Opera|thx|3
687194777336|2011-10-17T14:51:15.505+0000|203.215.63.48|Firefox|cool|4
687194777337|2011-10-17T22:49:34.017+0000|203.215.63.48|Firefox|yes|3
687194777338|2011-10-17T00:45:26.815+0000|46.18.61.189|Opera|duh|3
687194777339|2011-10-16T04:38:49.927+0000|61.247.235.24|Firefox|duh|3
687194777340|2011-10-16T02:49:31.020+0000|41.188.97.221|Internet Explorer|About Muammar Gaddafi, ber 2011. Gaddafi waAbout Wales, ast and the AtlanticA|77
687194777341|2011-10-16T03:54:21.048+0000|46.18.61.189|Opera|About Muammar Gaddafi, urity Council ResolutiAbout George S. Patton, . motorized-vehi|85
687194777343|2011-10-15T23:52:15.201+0000|41.74.150.41|Firefox|About Muammar Gaddafi, 7, when he steppedAbout Welcome to the Black Parade, s released on|89
687194777344|2011-10-16T06:11:21.921+0000|41.74.150.41|Firefox|cool|4
687194777345|2011-10-16T21:16:00.775+0000|41.74.150.41|Firefox|cool|4
687194777346|2011-10-15T23:52:25.389+0000|41.188.97.221|Internet Explorer|About Muammar Gaddafi, with the forces opposing GaddafAbout I Am... Sasha Fierce,  differentiate between Knowles About Bornu Empire, Bornu Empire (1380|151
687194777347|2011-10-16T03:45:32.320+0000|203.215.63.48|Firefox|I see|5
687194777348|2011-10-15T23:52:30.238+0000|41.188.97.221|Internet Explorer|roflol|6
687194777349|2011-10-16T01:25:45.236+0000|41.188.97.221|Internet Explorer|maybe|5
687194777350|2011-10-16T01:54:36.312+0000|91.223.132.248|Internet Explorer|About William Randolph Hearst, ited States into a war with Spain in About Slovakia, stonia are the only former Communist About Senegal, n to the west, Mauritania to the nortAbout Welc|183
687194777351|2011-10-15T21:23:09.965+0000|61.247.235.24|Firefox|right|5
687194777352|2011-10-16T01:06:43.400+0000|41.188.97.221|Internet Explorer|About Augustine of Hippo, was starting tAbout Muammar Gaddafi, onal African rAbout |83
687194777353|2011-10-16T00:23:15.533+0000|203.215.63.48|Firefox|About Muammar Gaddafi, try's official About Jesus, ruggles that arAbout Greece,  21st|85
687194777354|2011-10-15T21:27:41.047+0000|46.18.61.189|Opera|About Muammar Gaddafi, adallah AzzuAbout Tom Waits,  has also shAbout Molière, nage|83
687194777355|2011-10-16T01:56:17.481+0000|61.247.235.24|Firefox|I see|5
687194777356|2011-10-16T02:10:47.740+0000|41.74.150.41|Firefox|About Robert Burns, s an AmericanAbout Slovakia, part of the EAbout Senegal, lantic Ocea|88
687194777357|2011-10-15T21:31:21.401+0000|203.215.63.48|Firefox|duh|3
687194777358|2011-10-16T06:34:20.288+0000|41.74.150.41|Firefox|no way!|7
687194777359|2011-10-16T10:49:50.970+0000|203.215.63.48|Firefox|thanks|6
687194777360|2011-10-15T21:35:45.979+0000|41.74.150.41|Firefox|thanks|6
